Substance,Sector,EDGAR Country Code,Country,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
CO2,Buildings,FLK,Falkland Islands,0.0006315923866,0.0006310613361,0.0006784339018,0.0008134141756,0.0007046822607,0.0006194538007,0.0006544955617,0.0007276291164,0.0007949593319,0.0009149118336,0.0007422530722,0.0007676108701,0.0006968612649,0.0007352593977,0.0007922379288,0.0009968029114,0.0007830749317,0.0008160871497,0.001664667995,0.002531718305,0.0007889193431,0.0008362227322,0.0007501411599,0.0007230181777,0.0006581692121,0.001323051033,0.0007532252368,0.001407706757,0.0007853371175,0.0005266613188,0.0005682007884,0.0006760194886,0.0007122476087,0.0008160913376,0.001002496036,0.000764424649,0.0006535758079,0.0006671518797,0.0006325432003,0.0007699650839,0.0006675346002,0.0007349060688,0.00108059202,0.001758387603,0.001376465748,0.001314743018,0.001559149683,0.001298882126,0.001769791835,0.001904368842,0.001677246439,0.002118627081,0.002118627081
CO2,Buildings,FRA,France and Monaco,105.678232,118.2554177,134.0571871,150.0941407,131.6743456,123.6189482,125.6075285,123.5817982,136.8883926,128.9843707,119.5069409,115.0431407,106.5400089,107.160215,107.6064674,107.7549926,111.3087144,106.2819609,98.15717369,98.25910458,96.74031907,106.5940426,104.3026691,101.4878292,95.77308356,95.68552126,104.7657865,99.2625101,104.8344214,106.2971764,99.49958968,104.7609178,98.6075242,103.5589591,107.7989342,104.8791434,99.72246894,90.79564997,97.52991932,99.28168335,97.28591435,83.5714244,89.22019796,92.31051554,76.71709606,79.53155264,79.01601197,78.58043324,74.55626477,72.89066743,70.02304674,75.24221854,70.66342409
CO2,Buildings,GAB,Gabon,,,,0.04093990125,0.04723837021,0.0629844,0.05668593104,0.05983531692,0.05983531692,0.0503874533,0.08860658061,0.05967045387,0.2990111116,0.2580712059,0.3140991077,0.3235466554,0.2700098206,0.2292347741,0.260727132,0.1376773912,0.143692719,0.1687351441,0.1623775455,0.165586061,0.1851469321,0.191563977,0.1975927198,0.2134113364,0.2004720789,0.1937712886,0.1683405597,0.1650268725,0.1937715858,0.1775183875,0.1839945661,0.19636778,0.1962032096,0.2214239557,0.2186037428,0.221634248,0.3126398829,0.3316212763,0.3535737397,0.3819433067,0.3659141203,0.3563476853,0.3721662875,0.2199023498,0.2236582802,0.2285691755,0.1907967246,0.1996709908,0.1863595914
CO2,Buildings,GBR,United Kingdom,122.8154367,115.5885242,119.51864,121.3883947,120.4339017,117.1522889,117.2855908,122.1723553,122.0879669,129.8188065,120.6249477,119.0255478,117.3651881,115.6888702,111.7779623,122.4094621,125.080065,120.7372762,116.7139127,109.1357304,109.5385716,120.5463938,115.3879429,117.6092731,114.6900672,112.2096166,121.572536,112.0770113,113.7610508,109.6448183,109.6622984,112.8585176,106.4485954,106.3273296,109.914799,106.148265,101.0692013,96.49232693,101.0565903,94.59754985,105.8032585,86.20434115,94.75155903,96.01914548,81.56781142,85.69263235,92.79531447,90.3558181,91.95680821,89.35996063,89.57060127,94.78803216,90.47121302
CO2,Buildings,GEO,Georgia,4.476331977,4.476331977,4.690480676,4.893861541,5.095607869,5.484178067,5.493242324,5.640297438,5.80378812,5.95472358,6.395674427,6.423083271,6.411990939,6.450903078,6.618986123,6.788671392,6.843868327,6.943392763,7.113948634,7.156513485,5.268017812,4.847281875,4.685913957,4.735242361,2.266665392,0.8208335042,1.005106623,1.159140911,1.324820531,1.183046267,1.345604317,0.7624200249,0.5771515436,0.5882892821,0.6841659637,0.9968861099,0.9814316473,1.127763133,1.308763758,1.134109271,1.159305616,1.398285968,1.74527735,1.452022959,1.682375046,1.843544798,2.05802093,2.277421339,2.213286538,2.491300454,2.647655241,2.906020768,2.908117333
CO2,Buildings,GHA,Ghana,0.3828155621,0.3828155621,0.4236043108,0.4394557673,0.4579623172,0.457916591,0.4674826876,0.5305396749,0.5966140369,0.555258983,0.4200797576,0.6231051032,0.5722567358,0.2945055455,0.398667009,0.5345119441,0.5222575702,0.5914350176,0.5788380884,0.6198371196,0.5599426771,0.4114225146,0.4713566685,0.4803702018,0.5494230487,0.621895331,0.70044203,0.7324415192,0.8599520699,0.9140035464,0.8006609344,0.932434887,0.4907325694,0.6751306761,0.7086777637,0.6666759019,0.6547446057,0.8772183473,0.6952595599,1.159738595,0.8549163128,1.051095877,1.204029976,1.09334859,0.8700476547,0.9755075693,0.9716879666,1.129896527,1.136115475,1.166224772,1.330017506,1.438761075,1.505680195
CO2,Buildings,GIN,Guinea,0.1624646697,0.1624646697,0.1537046009,0.1638184335,0.1766643254,0.1827359733,0.1674303379,0.179963787,0.1699507713,0.1949514864,0.1689245092,0.136862782,0.1536077249,0.168348911,0.153318343,0.1452382302,0.1467235178,0.2421644203,0.2091623459,0.2228095322,0.148989614,0.1415883307,0.1255524818,0.1278721787,0.1354139312,0.1337647358,0.1330147307,0.1372367202,0.1237024259,0.1256835718,0.1933987584,0.2186895058,0.2243390427,0.2349290579,0.2309625667,0.2124521732,0.214143609,0.2130491652,0.1819828792,0.1806382304,0.2213342483,0.2247725114,0.2495812337,0.2040560552,0.2277525786,0.2264051691,0.3037035494,0.262220197,0.2245423923,0.2343289143,0.2410470182,0.2607549963,0.2728823558
CO2,Buildings,GLP,Guadeloupe,0.02763216692,0.02760893345,0.0296814832,0.03558687018,0.03082984891,0.02710110378,0.02863418082,0.03183377384,0.03477947077,0.04002739272,0.03247357191,0.0470161658,0.05400674802,0.05973982607,0.07031111618,0.06479218925,0.06690776041,0.07923535294,0.1002729653,0.1151931829,0.07731409563,0.08529471868,0.07276369251,0.07953199954,0.07503129018,0.07739848545,0.07213848041,0.07574133204,0.07712727324,0.05171949894,0.04143654863,0.04663885514,0.04565391401,0.0481556755,0.05317199023,0.04029516926,0.03080702492,0.03271081641,0.02895491596,0.03473792161,0.03516315378,0.03882469991,0.02871805283,0.02869468582,0.02794694156,0.03187259891,0.02988640323,0.02997987126,0.03016680732,0.03044721142,0.03019017433,0.03089118457,0.03205688965
CO2,Buildings,GMB,The Gambia,0.031912703,0.031912703,0.03019197521,0.03217862088,0.03470192108,0.03589456621,0.03288810212,0.03535002962,0.03338318725,0.03829404199,0.03318160005,0.02737255642,0.03017294599,0.03248838637,0.03227754588,0.03288412758,0.0242419415,0.04546145981,0.03883319899,0.04295136074,0.02121483941,0.0261267485,0.02236513865,0.02325044086,0.02805108156,0.02603679134,0.02588995307,0.02637446558,0.02502856823,0.02542941773,0.03873545829,0.0453716359,0.04506003408,0.04510747575,0.04502057842,0.04027620005,0.04249232104,0.0426350067,0.03720343377,0.03779594576,0.0403336491,0.04136914998,0.04633300939,0.04267029394,0.04961961948,0.04533138092,0.05656493641,0.04987038681,0.04315806829,0.04595630435,0.04727219878,0.05113695265,0.05351463569
CO2,Buildings,GNB,Guinea-Bissau,0.01740692889,0.01740692889,0.0164683501,0.01755197501,0.01892832057,0.01957885428,0.01793896477,0.01928183432,0.01820901121,0.02088765925,0.01809905455,0.01493048531,0.01645797053,0.017720938,0.02151836394,0.02466309571,0.01730085845,0.04467068478,0.04404340356,0.04941081218,0.02934582744,0.03630481199,0.03277411805,0.03494812219,0.03654084941,0.03655858826,0.03464675617,0.03703272093,0.03296885004,0.03349678386,0.02915234007,0.03203910035,0.03236167757,0.03774725391,0.03712527599,0.03342304498,0.03337860943,0.03379380457,0.02767614424,0.02682671972,0.02861686327,0.02830838551,0.0332904211,0.03141599586,0.03488899572,0.03219745488,0.04160633252,0.02905303789,0.02505691878,0.02614863651,0.02689916773,0.02909820208,0.03045082696
CO2,Buildings,GNQ,Equatorial Guinea,0.01889540689,0.01889540689,0.02519388244,0.009447552045,0.01259693793,0.01574602101,0.01574602101,0.01574602101,0.01889540689,0.01574602101,0.01259693793,0.01889540689,0.01889540689,0.01259693793,0.01574602101,0.009447552045,0.01574602101,0.01259693793,0.01574602101,0.01574602101,0.02486445257,0.02784923392,0.02784923392,0.03083375676,0.03083375676,0.03381854486,0.03381854486,0.03696763452,0.03995215687,0.0492354072,0.0492354072,0.0492354072,0.05221993003,0.058518399,0.06150292135,0.07957540311,0.09748306295,0.1066017491,0.1036172325,0.1187049332,0.1246739721,0.1278233585,0.1248388371,0.1279876554,0.1279876554,0.1281525141,0.1251679965,0.1231289507,0.1135964985,0.1033486158,0.09755422637,0.1020930535,0.09528608599
CO2,Buildings,GRC,Greece,4.526134086,5.254348833,5.736535585,6.489505412,5.953856252,6.237817508,6.032001498,5.583768682,6.554385034,6.323651826,5.868602808,5.496559009,6.471058377,6.147359685,6.514789019,7.007083011,6.194959324,7.486709404,7.454975368,8.353179746,8.0675366,8.362092252,8.002769161,7.862771303,7.923316169,7.996187957,9.880155924,10.14247407,10.49297236,10.31966917,10.92515711,11.76679896,12.30413941,14.19853499,13.39725148,14.05110146,13.94152212,12.67623228,12.39969332,10.61312525,9.475096092,11.48306224,8.906477029,5.404800031,5.271042167,6.986495649,6.38537254,6.24616695,5.490973394,6.005852505,6.738052719,7.163438796,7.704517371
CO2,Buildings,GRD,Grenada,0.002368471442,0.002366480002,0.002544127123,0.003050303148,0.002642558469,0.002322951745,0.002454358348,0.002728609177,0.002981097485,0.003430919364,0.002783449011,0.00383805436,0.003484306333,0.003676296998,0.003961189654,0.003987211655,0.004694704273,0.006090377381,0.007265880961,0.007539077355,0.007041262921,0.007463455129,0.006873693476,0.007662618949,0.008003205986,0.007349217727,0.007437726084,0.01012890743,0.008781620593,0.005888771314,0.004523135874,0.005046202781,0.004963172871,0.005523508723,0.006073721705,0.004870108945,0.003734462797,0.004047916683,0.003986554575,0.004733342294,0.004636497091,0.005327046206,0.007629019714,0.01397844147,0.009301311251,0.008871822546,0.01034568466,0.009717646868,0.01251572251,0.01346177795,0.01185297887,0.01142196145,0.01185297887
CO2,Buildings,GRL,Greenland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32650503,0.33286281,0.33280347,0.34236981,0.34557837,0.30107391,0.28185702,0.29136402,0.30725847,0.31361625,0.28477527,0.28156671,0.28778094,0.295369161,0.294043428,0.294043428,0.2658101279,0.2582155528,0.2696074154
CO2,Buildings,GTM,Guatemala,0.2189254626,0.2189254626,0.243908464,0.278577046,0.2461755221,0.3085553075,0.298929744,0.3241959104,0.3681011537,0.3927550237,0.4176665153,0.4581721408,0.4390392619,0.4251713856,0.4470056198,0.4437510999,0.4452544102,0.4336137214,0.4273397311,0.5156937444,0.5466676823,0.5722898453,0.6148732917,0.6326108389,0.6605841769,0.753244505,0.7794802536,0.8262133607,0.8854227262,0.9968680406,1.019006723,0.5920647838,0.6026864741,0.6660224586,0.6903931034,0.5649180641,0.5828257085,0.6280891669,0.6130011254,0.5680674499,0.6141531665,0.6622365294,0.7636918765,0.7557473586,0.8235493107,0.8990096637,0.9681500242,0.9367074366,0.9758293072,1.032652794,1.035669887,1.180181965,1.252438003
CO2,Buildings,GUF,French Guiana,0.01973726209,0.01972066676,0.02120105944,0.025419193,0.02202132066,0.01935793128,0.02045298631,0.0227384099,0.02484247913,0.02859099481,0.02319540851,0.02110929892,0.02351906769,0.02573407892,0.02178654303,0.02192966404,0.02609443348,0.03042287657,0.04023104289,0.04816720662,0.03587192586,0.04163837299,0.03056225114,0.03877951377,0.03530130059,0.04143504765,0.03832904029,0.0398664183,0.04059590786,0.02722254368,0.01123820592,0.01342747582,0.01121103444,0.01472656655,0.01637627877,0.0121638473,0.007955063418,0.009145953238,0.008738430406,0.01351905437,0.01157391593,0.01274951331,0.01037495155,0.01133299888,0.01205737613,0.01205737613,0.01329582755,0.01313225849,0.01313225849,0.01313225849,0.01308552448,0.01317899251,0.01317899251
CO2,Buildings,GUY,Guyana,0.1059964252,0.1059964252,0.121864306,0.1915733612,0.226382189,0.2610996283,0.2200074011,0.2008149317,0.1976655458,0.1850381393,0.1818890563,0.2038183471,0.1975047953,0.2517739248,0.2233241893,0.2422651367,0.2138006236,0.2203509377,0.1950047223,0.2108270623,0.1981691867,0.1791980802,0.160478483,0.1414766093,0.2074107572,0.2550683633,0.2643554902,0.3022983135,0.2677868422,0.3364273777,0.3018248252,0.3048288375,0.3174710243,0.206005675,0.2313364909,0.3167764865,0.2282024863,0.2603049644,0.2754324423,0.1644553599,0.2620489573,0.27793221,0.3662239121,0.3472980476,0.3787361156,0.3723767271,0.3782016894,0.4114499098,0.4129841966,0.425907767,0.3194963084,0.4035742843,0.4035742843
CO2,Buildings,HKG,Hong Kong,0.9820517108,0.9820517108,0.7955639254,0.6688772435,0.9963458133,0.918935793,0.9801700621,1.288524392,1.22531887,0.796575901,0.9290918927,0.7423021763,1.02571156,0.7165263187,0.7981577243,0.8445169632,0.9581387196,1.028994911,1.131755981,1.171885851,1.27095971,1.327665871,1.45076708,1.449615088,1.674566134,1.72217978,1.692000488,1.696653128,1.647348378,1.865992183,1.844516981,2.058350926,2.286968681,2.438612277,2.406622531,1.732467657,1.698759741,1.693219005,1.693002797,1.662794307,1.655670404,1.648295931,1.628443074,1.615083479,1.613987212,1.578464201,1.604750963,1.599873284,1.676619225,1.557296558,1.521817337,1.428957747,1.329729846
CO2,Buildings,HND,Honduras,0.1765630569,0.1765630569,0.1829800947,0.2083056974,0.1924411009,0.2081032844,0.2302203704,0.2651721036,0.3003338525,0.3191457646,0.31593724,0.2874245307,0.2718214025,0.2745008448,0.2526215257,0.25728267,0.2731047845,0.2952520205,0.3327938764,0.352121178,0.3330855325,0.3359731342,0.4022846457,0.3520532197,0.3569805432,0.3738415671,0.3671981211,0.3887568309,0.3936324539,0.3978876601,0.2919004,0.5338151807,0.6863441934,0.9017742347,0.681359491,0.6650816975,0.6705632735,0.2784667315,0.4528650135,0.4468101606,0.2503951429,0.2559755814,0.2702998182,0.6116242058,0.83179437,0.8101911587,0.6344551726,0.8610391055,0.7128561007,0.5797493117,0.5662595725,0.6452725361,0.6847790179
CO2,Buildings,HRV,Croatia,2.111746212,2.111746212,2.178935039,2.04448301,2.700268374,2.803537484,2.799528986,2.950231946,3.051479027,2.71028772,2.238109571,1.640719427,2.862067545,3.47823567,3.043643716,2.973511176,2.573276744,3.13535147,2.499640204,2.498773959,3.572416714,2.820543936,2.30731511,2.512219314,2.595947236,2.804538934,2.744503631,3.106633167,3.211267943,3.54927463,3.394710686,3.612872648,3.701726478,3.92524639,3.840522238,3.858869602,3.627280175,3.317599314,3.40924241,3.447568562,3.511914129,3.261969253,2.947620956,2.792284664,2.535871068,2.726867007,2.793136954,2.824695326,2.749294303,2.661085868,2.729123139,2.666471921,2.603820703
CO2,Buildings,HTI,Haiti,0.02199850595,0.02199850595,0.01884912007,0.01884912007,0.02199850595,0.02520702883,0.03134089327,0.03449027915,0.0407887547,0.04399726909,0.03747480199,0.03747480199,0.04692236061,0.05322082958,0.05636991485,0.05935470295,0.06547515178,0.05917698534,0.05917698534,0.07459359088,0.07741380369,0.06498142992,0.04940001124,0.06199664856,0.03050459777,0.09614462061,0.09663808085,0.1029365454,0.1117260717,0.1634522447,0.3237551368,0.2814546956,0.2196444498,0.2886381642,0.2418317032,0.2481301853,0.2574131723,0.2287410525,0.2376948805,0.212171831,0.2105039562,0.2062025225,0.1932767196,0.3306898509,0.1657566437,0.2652149457,0.2683640287,0.2706767961,0.2746906601,0.2737501392,0.264716294,0.2550902469,0.264716294
CO2,Buildings,HUN,Hungary,16.02688939,15.71012106,15.80288926,17.21738786,17.59224249,17.04856657,17.59958414,18.15930129,20.59889417,20.90253059,20.56738961,20.73763061,20.83454141,19.54995726,20.33864605,22.33386079,20.63406946,22.15543018,21.83782207,21.2202772,19.79954881,20.19676057,15.99831008,16.49485919,16.98925033,16.16132259,16.68192885,15.37164586,14.41472687,14.99187459,14.85439854,15.59943276,15.59636369,16.90543617,16.85161598,17.39605995,15.87438351,13.07986955,13.30966045,13.07156953,13.84740626,13.1737794,11.42475424,11.34266599,10.4674849,11.2634871,11.82643247,12.08223971,11.52572216,11.26671487,11.88484433,12.54149078,10.88614443
CO2,Buildings,IDN,Indonesia,6.56190433,6.56190433,7.707127807,8.526037552,9.843513638,11.3033103,12.20132608,13.5676213,14.79151505,16.62398042,18.04910925,19.44783945,19.40027919,18.89653739,18.41410383,17.87096366,17.93514549,17.94374328,18.91818488,22.39410881,23.34813672,24.06174771,26.0422852,26.9069126,27.83506854,29.78888026,31.73855479,32.03818449,33.17530726,40.15619146,45.02374149,45.31672749,43.70035839,43.21587627,45.04322382,42.31195861,37.86508031,37.48158987,34.42326426,30.63086041,27.36692998,29.5431499,33.55253454,33.60791122,33.04187084,29.84070741,29.76822229,30.71033339,30.09680195,28.57505457,28.6505831,29.79985563,32.42273165
CO2,Buildings,IND,India,34.49667903,34.49667903,33.93921442,35.02370151,33.28314378,33.69188951,36.61816378,38.27969474,40.69140942,47.79569875,45.3585489,54.22745041,55.52585222,60.84613815,73.59662206,66.46048635,59.99497948,63.06331548,73.44035664,73.32999781,84.7082088,92.36079903,91.59027351,91.00731331,100.4127689,104.4547772,108.8855449,118.0312081,105.4976549,113.817663,111.2211868,110.589757,115.6711411,124.6501787,127.2362828,127.3947168,128.1799264,124.9524044,155.8905779,157.8078752,161.5217,149.6886636,162.8887794,159.4733305,167.8413953,172.1584964,178.0846284,183.2117415,190.04857,192.3432139,188.7373045,198.4328657,211.7807328
CO2,Buildings,IRL,Ireland,6.399945782,6.532366935,6.332361275,6.230423951,6.610061015,6.344665381,6.542875408,7.171001057,6.335470183,8.079537715,7.262268008,7.712507013,7.861541392,8.225060855,7.280775829,7.594813365,8.640708185,8.43074361,8.107102309,8.348709199,10.20190072,9.978514104,9.251901765,9.212648635,9.380873862,9.351208577,9.243862081,9.032495521,9.518002011,9.428697156,9.565818855,9.930952477,9.819041873,10.20205166,10.25971578,10.79923121,10.59279142,10.34332458,11.19936869,10.55303866,10.86254505,9.559422278,9.127218023,8.955410391,7.978786664,8.45920494,8.689788312,8.33705675,8.986172469,8.697516561,9.259098529,9.915500718,10.25275485
CO2,Buildings,IRN,Iran,11.96724911,11.96724911,13.8606538,16.03558948,18.21379086,21.31007821,24.3411865,28.11645603,28.04114295,32.64191059,30.31683587,31.57450351,36.09623693,44.36771385,47.12079838,51.23871737,44.84902073,47.82861859,48.54349784,53.32589357,52.88296333,58.15402706,71.50905504,68.23170318,82.27114473,83.89169742,89.18652995,90.9679437,93.51617786,95.1441668,101.269939,106.3567079,108.8777436,109.6346692,118.3879802,124.3715063,139.1486312,149.6730036,135.034649,138.4789861,133.7181549,135.2157711,125.4857149,135.3450736,133.901235,135.8690893,144.1011377,136.798839,141.2889579,139.7963424,137.1257631,137.3443737,135.7914672
CO2,Buildings,IRQ,Iraq,2.169198113,2.169198113,2.005767949,2.169878493,2.695162031,3.129162048,3.514157165,3.642452511,3.769661397,3.905330353,4.052027188,3.664091288,3.342958932,3.568100692,3.279612741,3.732222621,4.835075905,5.54577966,5.971966848,6.447817918,6.180945495,3.87770011,4.789734965,5.435413199,6.228939851,5.151995037,5.622436408,5.711459198,5.868284164,5.84323304,6.858642283,7.080426216,7.084585359,6.872128276,7.594495855,9.783578973,10.59059165,11.09859299,12.61833996,10.45799415,10.86418868,10.97277641,12.07387405,12.07355625,8.884624517,7.209698735,8.053789232,8.976767324,9.305962595,9.401972203,9.46748265,10.65091798,11.7603886
CO2,Buildings,ISL,Iceland,0.7987426802,0.7895113437,0.8340727741,0.8723124863,0.8635817267,0.8666621922,0.7846020153,0.8065687581,0.8098579158,0.7741727644,0.7247402339,0.7053153127,0.6543839171,0.6389843732,0.5804591712,0.5448240091,0.5856224741,0.6330779208,0.6674975037,0.6797645547,0.7141847862,0.7415029838,0.7918881078,0.8266722439,0.8326217373,0.8233942419,0.9030990777,0.8713391193,0.8341261881,0.8134360921,0.7626869979,0.6770931148,0.7376762819,0.7754958567,0.7445963231,0.7313025064,0.6160859453,0.6333763015,0.5834650053,0.6745948985,0.6054518293,0.57698105,0.561258488,0.6644578396,0.6270746422,0.6839434216,0.5614627409,0.5590596139,0.5766931409,0.5403791815,0.5369869236,0.5369869236,0.7159825648
CO2,Buildings,ISR,"Israel and Palestine, State of",1.688907905,1.688907905,1.825464079,1.907221213,1.903482458,1.938037372,1.872031466,1.890678263,1.806503605,1.860494543,1.859324888,2.095725892,1.874962662,1.977493309,1.955570435,1.622898503,2.716984132,2.962484303,3.039607124,3.120453128,1.837829189,1.767612116,1.988514122,2.765938441,2.872124284,3.338804253,3.455234273,3.545851229,3.563253387,3.471438306,3.983338591,4.234264842,3.868330489,4.630911539,5.158750624,4.07822251,4.615798295,4.475893004,3.348415959,5.071886205,4.92547379,4.933433661,4.279854751,1.05084776,1.10813357,1.740203178,1.710020451,1.742037177,1.693386509,1.71485848,1.646489199,1.687521973,1.86161641
CO2,Buildings,ITA,"Italy, San Marino and the Holy See",66.95955693,72.59042166,78.50769479,80.06852667,79.23553693,79.74292238,82.27737043,74.97641508,82.22337137,82.27416749,78.45573935,74.91743868,73.17049452,74.46286525,78.52406317,76.95333061,76.43211602,77.67805607,75.5339962,77.00115684,75.85395931,81.4857437,76.82161524,77.28241757,68.86529123,75.6442957,77.18587234,74.39027299,78.14121357,82.10175203,77.81909336,81.58445747,77.57334767,82.48541026,84.35299144,89.24903658,83.45055672,76.71972387,80.41588638,81.28108254,83.87575009,77.91348041,76.81910888,76.15003347,64.89938868,70.91129319,71.10404542,70.75813865,71.29872898,68.7628196,67.00951148,72.51086334,67.56217541
CO2,Buildings,JAM,Jamaica,0.294341234,0.294341234,0.3214267231,0.3714198635,0.374255654,0.4857164655,0.3990860759,0.4120255786,0.4149049433,0.3872797379,0.3090161945,0.3247296394,0.3113886717,0.3082392902,0.288974756,0.3240181945,0.3200056147,0.3416161274,0.3665853857,0.4016823048,0.4039116914,0.3416227727,0.3146709996,0.3770160792,0.3292704269,0.3571790942,0.3683539643,0.3589064013,0.3771434818,0.3764848891,0.3648160106,0.3739938442,0.3405875278,0.3495413577,0.4826058528,0.5323143579,0.7685368351,0.8397963231,0.503217717,0.4600870237,0.4367237583,0.4196884782,0.4991030117,0.3377202205,0.2849453303,0.3341139827,0.3530929535,0.3791797852,0.4150415654,0.3905841223,0.3764966127,0.3628058268,0.3764966127
CO2,Buildings,JOR,Jordan,0.3630053294,0.3630053294,0.3343332183,0.3404668228,0.3746145422,0.4304775688,0.4951298544,0.5015931654,0.5567976064,0.5937652529,0.7974580499,0.9921315384,1.069439921,1.019817134,1.063953545,1.03404245,0.8602903827,0.7877309223,0.8902005692,0.9345282948,1.703992997,1.736531673,2.249818855,2.173597689,2.290540327,2.287148271,2.268756607,2.470365691,2.318115414,2.431944115,2.742915831,2.589186623,2.608273419,2.874195101,3.090682264,3.233701541,3.067193807,2.932709543,2.447167092,2.562562602,2.22247783,2.441863873,2.37292689,1.770162329,2.060507979,2.330017205,2.459668674,3.11820916,2.826723865,2.869282717,2.648738268,2.729003064,2.862777724
CO2,Buildings,JPN,Japan,94.11872406,101.7960173,108.3432435,123.3580953,120.6626108,118.3893864,124.4773287,126.4386472,132.4785006,132.1083255,124.8512114,128.8408618,119.6565855,125.2568688,136.2993847,131.8076684,136.4655466,137.1016096,150.8812726,146.5957587,138.3981956,140.6491658,144.9311133,150.5322238,146.2938685,154.8524413,157.5309639,157.875227,161.1091223,168.4556779,171.7772509,172.230175,180.7678414,175.551308,175.9474277,175.5396031,168.2843307,163.4195121,151.9959233,145.711215,144.8987495,142.0941112,138.4628738,142.2919681,136.0493946,132.5731777,129.779445,133.7769918,126.0482632,124.8674811,123.9550519,125.0863755,123.9013532
CO2,Buildings,KAZ,Kazakhstan,19.44727855,19.44727855,20.37764059,21.26122214,22.13770249,23.82583307,23.86521244,24.5040886,25.21436854,25.87010274,27.78579933,27.90487616,27.85668589,28.02573841,28.75596973,29.49316185,29.73296314,30.16534382,30.90631824,31.09123985,26.62802314,28.6672552,35.9349138,24.82557174,19.78679241,21.81143641,18.12999541,15.42882914,16.03486592,15.29642356,10.00131929,5.809538027,4.043682605,6.658408091,6.536479359,9.777782439,16.34959844,20.84034714,26.62057702,24.27313821,26.83331783,25.55379287,24.45335394,23.33595474,30.10354401,31.61714475,33.14078861,37.20481503,38.43825156,37.5784787,39.27102992,42.46933923,46.1320404
CO2,Buildings,KEN,Kenya,0.6229912387,0.6229912387,0.6924769093,0.7119895049,0.7209974606,0.7419801445,0.7504328633,0.7869466492,0.8697846952,0.9642381957,0.9012091376,0.8426885425,0.7533994524,0.70618205,0.8122144326,0.8407515341,0.8756176444,0.8961994651,1.033281553,1.201470857,0.986284424,0.7404936007,0.8521798369,0.8577870079,0.9756019813,1.186211871,1.287203787,1.277760584,1.509887433,1.692258015,1.657881523,1.427280668,1.288145042,0.9981761397,1.159379205,1.289593762,1.26396044,1.359840575,1.236960436,1.553238918,1.586548345,1.450186075,1.541305955,1.542054615,1.757585327,2.064478598,2.090028855,2.428554871,2.1292432,1.916490557,1.943304533,2.117095996,2.164493667
CO2,Buildings,KGZ,Kyrgyzstan,2.827822064,2.827822064,2.963105688,3.091586976,3.219035682,3.464506167,3.470232308,3.563131069,3.66641263,3.761762714,4.040323494,4.057638416,4.050631084,4.075212953,4.181395637,4.28859049,4.323459912,4.386332237,4.494077073,4.52096646,4.373144466,4.277963327,4.494073828,3.780402493,2.023889123,0.5770681414,0.8575820783,0.6711738152,1.515030342,0.5968827363,0.7498013713,0.4826547643,0.8486783165,0.9731894016,0.7487204468,0.9838561374,1.03175373,1.318312043,1.713185588,1.685198734,1.732399378,2.103318444,2.223451109,2.403631976,2.198924452,2.393660477,3.142025544,4.61702529,6.195270295,4.948359946,4.082567923,4.526011504,4.602489079
CO2,Buildings,KHM,Cambodia,0.09187783176,0.09187783176,0.08035569109,0.1066689671,0.1511190741,0.09106280101,0.08711486646,0.05135315057,0.07242586091,0.07294791314,0.09154810521,0.07582523499,0.08219422843,0.09467512957,0.07998782273,0.07898722056,0.05847806915,0.07529763484,0.08888233946,0.1042325822,0.1156557346,0.1259634284,0.1106180057,0.09050533871,0.1506397862,0.1227440182,0.1258100196,0.1319420135,0.1200373067,0.1446170113,0.1939817621,0.1388445642,0.2156493778,0.3261294188,0.2375223865,0.2560215049,0.2745203074,0.2476962734,0.2395823506,0.5051370724,0.2804804846,0.2378129115,0.3241830137,0.5027670033,0.7008413925,0.9058047678,1.039109571,1.106409532,0.9217530563,1.156766924,1.193799439,1.245703763,1.266465492
CO2,Buildings,KIR,Kiribati,0.009671350712,0.009671350712,0.008458493799,0.01122831233,0.01590727095,0.009585558001,0.009169985943,0.005405594797,0.007623774832,0.007678727699,0.009636642654,0.007582523499,0.007472202585,0.007574010366,0.002856707955,0.002820972163,0.002160973505,0.003273295754,0.00360447514,0.004229063301,0.004692538672,0.004841719278,0.004205558302,0.003442596821,0.005729960868,0.004171687231,0.003668060256,0.004782678793,0.004453055507,0.004693047566,0.00225331302,0.002205491494,0.002810168241,0.002855515407,0.003205801252,0.003798804409,0.004192692892,0.005020172411,0.005082729343,0.0064747517,0.005333925836,0.005880486846,0.005928649464,0.00762910084,0.008612367819,0.01084401065,0.01234189342,0.01286861041,0.01146481529,0.01194850559,0.0119747964,0.01249543972,0.01270369705
